_id,link,website,request_time,request_date,request_datetime,flat_meta.price,flat_meta.surface,city,order,orga,run
ObjectID(5840311979baba5e570281e2),www.immobilienscout24.de/expose/89148613,immobilienscout,07:59:54,2016-06-30,2016-06-30T07:59:54Z,252.5,48.85,leipzig,atg,company,1
ObjectID(584030e479baba5e57028194),www.immobilienscout24.de/expose/89142928,immobilienscout,17:16:17,2016-06-29,2016-06-29T17:16:17Z,262,56.91,magdeburg,gtp,company,1
ObjectID(5840564879baba5e570298de),www.immowelt.de/expose/2A2RH4N,immowelt,16:30:24,2016-07-17,2016-07-17T16:30:24Z,320,46,leipzig,ta,private,1
ObjectID(58402b3a79baba5e57027934),www.immobilienscout24.de/expose/88510348,immobilienscout,17:20:16,2016-06-14,2016-06-14T17:20:16Z,499,55,hamburg,gpt,company,1
ObjectID(58402fa179baba5e57028022),www.immobilienscout24.de/expose/89094770,immobilienscout,08:00:03,2016-06-27,2016-06-27T08:00:03Z,425,53,köln,apg,company,1
ObjectID(58402b3b79baba5e57027936),www.immobilienscout24.de/expose/88916763,immobilienscout,17:15:12,2016-06-14,2016-06-14T17:15:12Z,355.67,50.81,dresden,aig,company,1
ObjectID(58402c2f79baba5e57027ab8),www.immobilienscout24.de/expose/88959252,immobilienscout,07:56:33,2016-06-17,2016-06-17T07:56:33Z,252,42,magdeburg,agp,private,1
ObjectID(58469c2a79baba5e57029f52),www.immobilienscout24.de/expose/90335262,immobilienscout,07:19:43,2016-09-19,2016-09-19T07:19:43Z,650,33,münchen,gti,private,2
ObjectID(5846b2e379baba5e5702a574),www.immobilienscout24.de/expose/60401443,immobilienscout,07:31:22,2016-10-01,2016-10-01T07:31:22Z,725,50,münchen,tgp,private,2
ObjectID(5846b48a79baba5e5702a7ba),www.immobilienscout24.de/expose/90679184,immobilienscout,07:40:36,2016-10-11,2016-10-11T07:40:36Z,449,47.44,berlin,igp,company,2
ObjectID(584ebe63c980817b111fb90b),www.immowelt.de/expose/2BFK24G,immowelt,07:26:35,2016-09-23,2016-09-23T07:26:35Z,550,36,frankfurt,pga,private,2
ObjectID(58404b2679baba5e57028c6e),www.immowelt.de/expose/2ABUG48,immowelt,18:51:19,2016-06-13,2016-06-13T18:51:19Z,585,41.2,münchen,gtta,company,1
ObjectID(58402ece79baba5e57027ea8),www.immobilienscout24.de/expose/89050647,immobilienscout,17:09:52,2016-06-23,2016-06-23T17:09:52Z,344.92,36.15,berlin,git,company,1
ObjectID(58404b2b79baba5e57028c76),www.immowelt.de/expose/2A4HC48,immowelt,18:50:20,2016-06-13,2016-06-13T18:50:20Z,380,58.56,magdeburg,apg,company,1
ObjectID(58402c2e79baba5e57027ab4),www.immobilienscout24.de/expose/85565724,immobilienscout,07:50:33,2016-06-17,2016-06-17T07:50:33Z,350,55,dortmund,igtt,private,1
ObjectID(584033e579baba5e57028518),www.immobilienscout24.de/expose/89223890,immobilienscout,17:10:42,2016-07-05,2016-07-05T17:10:42Z,480,59.3,köln,gyxpi,company,1
ObjectID(5840331879baba5e57028446),www.immobilienscout24.de/expose/89180009,immobilienscout,07:48:43,2016-07-04,2016-07-04T07:48:43Z,595,36,münchen,gat,private,1
ObjectID(5840365579baba5e57028820),www.immobilienscout24.de/expose/88691029,immobilienscout,17:07:40,2016-07-11,2016-07-11T17:07:40Z,309.21,52.32,hamburg,gtp,company,1
ObjectID(584ec1afc980817b111fbb6f),www.immowelt.de/expose/2BKX34N,immowelt,07:32:26,2016-10-10,2016-10-10T07:32:26Z,415,49,berlin,ptg,company,2
ObjectID(5840352279baba5e570286c2),www.immobilienscout24.de/expose/89269235,immobilienscout,07:56:10,2016-07-08,2016-07-08T07:56:10Z,400,35,köln,gt,private,1
ObjectID(5840542679baba5e57029642),www.immowelt.de/expose/2AUVU4K,immowelt,07:50:40,2016-07-11,2016-07-11T07:50:40Z,232,40.5,magdeburg,gta,private,1
ObjectID(58402c3279baba5e57027abe),www.immobilienscout24.de/expose/88956270,immobilienscout,07:51:00,2016-06-17,2016-06-17T07:51:00Z,402.15,51.76,berlin,gat,company,1
ObjectID(58404cb779baba5e57028e18),www.immowelt.de/expose/2AVYJ4A,immowelt,07:48:40,2016-06-18,2016-06-18T07:48:40Z,340,40,nürnberg,gpa,private,1
ObjectID(5846a04e79baba5e5702a498),www.immobilienscout24.de/expose/90529000,immobilienscout,07:23:00,2016-09-30,2016-09-30T07:23:00Z,221.6,52.13,dortmund,pyaxg,company,2
ObjectID(58402b4279baba5e57027952),www.immobilienscout24.de/expose/88294405,immobilienscout,17:08:31,2016-06-14,2016-06-14T17:08:31Z,650,41,frankfurt,ptg,company,1
ObjectID(58402b4379baba5e57027956),www.immobilienscout24.de/expose/88910157,immobilienscout,17:15:15,2016-06-14,2016-06-14T17:15:15Z,375.08,50.55,dresden,gpt,company,1
ObjectID(58402b4579baba5e57027962),www.immobilienscout24.de/expose/88911810,immobilienscout,17:20:10,2016-06-14,2016-06-14T17:20:10Z,293.76,40.8,magdeburg,gai,company,1
ObjectID(58402b4779baba5e57027966),www.immobilienscout24.de/expose/71368309,immobilienscout,17:08:11,2016-06-14,2016-06-14T17:08:11Z,349,58.04,leipzig,pgt,company,1
ObjectID(58404ce379baba5e57028e5e),www.immowelt.de/expose/2A69L4A,immowelt,17:03:17,2016-06-18,2016-06-18T17:03:17Z,251.5,57,leipzig,pxayg,company,1
ObjectID(58402b4879baba5e57027968),www.immobilienscout24.de/expose/88897343,immobilienscout,17:08:34,2016-06-14,2016-06-14T17:08:34Z,400,37,dortmund,tag,private,1
ObjectID(58404ce279baba5e57028e5c),www.immowelt.de/expose/2A3VP4A,immowelt,17:03:18,2016-06-18,2016-06-18T17:03:18Z,437.4,58.32,nürnberg,iga,company,1
ObjectID(58402ef679baba5e57027f06),www.immobilienscout24.de/expose/89061474,immobilienscout,07:55:44,2016-06-24,2016-06-24T07:55:44Z,238,34,dresden,aig,company,1
ObjectID(5840352a79baba5e570286da),www.immobilienscout24.de/expose/89274124,immobilienscout,08:02:34,2016-07-08,2016-07-08T08:02:34Z,485,57,dresden,tpg,company,1
ObjectID(58402f9c79baba5e57028018),www.immobilienscout24.de/expose/89085865,immobilienscout,08:00:37,2016-06-27,2016-06-27T08:00:37Z,500,39,nürnberg,gai,private,1
ObjectID(5846b4dc79baba5e5702a824),www.immobilienscout24.de/expose/75988866,immobilienscout,17:31:06,2016-10-11,2016-10-11T17:31:06Z,260,40,dortmund,tyyxpg,company,2
ObjectID(5840343b79baba5e57028584),www.immobilienscout24.de/expose/89238271,immobilienscout,07:51:29,2016-07-06,2016-07-06T07:51:29Z,295.22,50.9,magdeburg,tig,company,1
ObjectID(58469b0379baba5e57029e04),www.immobilienscout24.de/expose/90273145,immobilienscout,17:29:11,2016-09-16,2016-09-16T17:29:11Z,185,34.41,magdeburg,tga,company,2
ObjectID(5840352479baba5e570286c8),www.immobilienscout24.de/expose/76740440,immobilienscout,07:56:04,2016-07-08,2016-07-08T07:56:04Z,560,51,köln,gpt,private,1
ObjectID(58402b8179baba5e5702798a),www.immobilienscout24.de/expose/83547448,immobilienscout,07:27:04,2016-06-15,2016-06-15T07:27:04Z,392,41,hamburg,iga,private,1
ObjectID(58402d3979baba5e57027be6),www.immobilienscout24.de/expose/88987227,immobilienscout,07:47:13,2016-06-19,2016-06-19T07:47:13Z,580,52,köln,ptg,company,1
ObjectID(58402d5f79baba5e57027c0c),www.immobilienscout24.de/expose/88990875,immobilienscout,16:36:28,2016-06-19,2016-06-19T16:36:28Z,260,30,leipzig,ag,company,1
ObjectID(58402e9b79baba5e57027e4e),www.immobilienscout24.de/expose/89040794,immobilienscout,08:01:16,2016-06-23,2016-06-23T08:01:16Z,300,30,köln,gp,private,1
ObjectID(5846b49379baba5e5702a7d8),www.immobilienscout24.de/expose/90676954,immobilienscout,07:30:01,2016-10-11,2016-10-11T07:30:01Z,860,34,münchen,tpg,private,2
ObjectID(58402cf779baba5e57027b7e),www.immobilienscout24.de/expose/88980813,immobilienscout,17:02:06,2016-06-18,2016-06-18T17:02:06Z,517.5,34.5,münchen,tpg,company,1
ObjectID(58402b8579baba5e5702799a),www.immobilienscout24.de/expose/88923757,immobilienscout,06:12:36,2016-06-15,2016-06-15T06:12:36Z,414,49.64,berlin,p,company,1
ObjectID(584ebec6c980817b111fb948),www.immowelt.de/expose/2BTJH4G,immowelt,07:21:37,2016-09-24,2016-09-24T07:21:37Z,248.79,54.32,leipzig,tpg,company,2
ObjectID(5840552979baba5e570297aa),www.immowelt.de/expose/2AJB84M,immowelt,08:13:01,2016-07-14,2016-07-14T08:13:01Z,212.5,31.48,leipzig,gai,company,1
ObjectID(584ebf7fc980817b111fb9d5),www.immowelt.de/expose/2B42A4H,immowelt,07:25:03,2016-09-27,2016-09-27T07:25:03Z,350,38,nürnberg,atg,private,2
ObjectID(584ec180c980817b111fbb52),www.immowelt.de/expose/2BPTK4M,immowelt,17:30:04,2016-10-07,2016-10-07T17:30:04Z,650,50,frankfurt,gpa,company,2
ObjectID(5840348679baba5e570285e0),www.immobilienscout24.de/expose/89214966,immobilienscout,17:17:30,2016-07-06,2016-07-06T17:17:30Z,535,53.38,berlin,gai,company,1
ObjectID(584ec1e3c980817b111fbb93),www.immowelt.de/expose/2B97K4N,immowelt,07:30:10,2016-10-11,2016-10-11T07:30:10Z,500,60,nürnberg,pag,private,2
ObjectID(58402b8779baba5e570279a2),www.immobilienscout24.de/expose/88924414,immobilienscout,07:21:07,2016-06-15,2016-06-15T07:21:07Z,260,50,dortmund,tyixg,private,1
ObjectID(5840302679baba5e570280bc),www.immobilienscout24.de/expose/89112367,immobilienscout,07:53:34,2016-06-28,2016-06-28T07:53:34Z,318.3,56.84,magdeburg,pigg,company,1
ObjectID(58402f8e79baba5e57027fe2),www.immobilienscout24.de/expose/67466228,immobilienscout,07:58:09,2016-06-27,2016-06-27T07:58:09Z,575,39.25,münchen,agp,private,1
ObjectID(5840397f79baba5e57028b8e),www.immobilienscout24.de/expose/89398768,immobilienscout,07:45:38,2016-07-17,2016-07-17T07:45:38Z,630,32,münchen,itg,private,1
ObjectID(58402b8379baba5e57027990),www.immobilienscout24.de/expose/88923979,immobilienscout,07:33:07,2016-06-15,2016-06-15T07:33:07Z,260,38,berlin,iga,private,1
ObjectID(5840550b79baba5e57029772),www.immowelt.de/expose/2A95U4L,immowelt,16:39:36,2016-07-13,2016-07-13T16:39:36Z,315.9,48.6,dresden,ig,company,1
ObjectID(58402e0379baba5e57027d2a),www.immobilienscout24.de/expose/89015113,immobilienscout,16:37:36,2016-06-21,2016-06-21T16:37:36Z,313.77,57.05,magdeburg,ag,company,1
ObjectID(58402e6c79baba5e57027df2),www.immobilienscout24.de/expose/53418627,immobilienscout,17:12:23,2016-06-22,2016-06-22T17:12:23Z,420,34,frankfurt,iag,company,1
ObjectID(58469ecd79baba5e5702a278),www.immobilienscout24.de/expose/90463942,immobilienscout,17:22:37,2016-09-25,2016-09-25T17:22:37Z,625,40,frankfurt,pag,company,2
ObjectID(5840343879baba5e57028578),www.immobilienscout24.de/expose/89237495,immobilienscout,07:51:04,2016-07-06,2016-07-06T07:51:04Z,530,38,köln,igp,private,1
ObjectID(58404bb879baba5e57028cf0),www.immowelt.de/expose/2AFV549,immowelt,07:37:49,2016-06-15,2016-06-15T07:37:49Z,390,44,frankfurt,pag,company,1
ObjectID(58404d2079baba5e57028e84),www.immowelt.de/expose/2AKKW4A,immowelt,17:00:03,2016-06-19,2016-06-19T17:00:03Z,260,43.62,leipzig,iag,company,1
ObjectID(58402cb279baba5e57027b36),www.immobilienscout24.de/expose/88972656,immobilienscout,07:49:21,2016-06-18,2016-06-18T07:49:21Z,461,59.9,köln,tgi,company,1
ObjectID(584ec1dec980817b111fbb87),www.immowelt.de/expose/2B3LF4N,immowelt,07:28:39,2016-10-11,2016-10-11T07:28:39Z,325,39.36,dortmund,ptg,private,2
ObjectID(58469faf79baba5e5702a3de),www.immobilienscout24.de/expose/90508733,immobilienscout,17:32:01,2016-09-28,2016-09-28T17:32:01Z,423.6,56.48,berlin,iag,company,2
ObjectID(584ebf4cc980817b111fb9ad),www.immowelt.de/expose/2BLF54H,immowelt,17:28:52,2016-09-26,2016-09-26T17:28:52Z,415,51,hamburg,gti,company,2
ObjectID(58402b9379baba5e570279ce),www.immobilienscout24.de/expose/88894365,immobilienscout,07:21:14,2016-06-15,2016-06-15T07:21:14Z,360.84,58.2,dresden,ga,company,1
ObjectID(58402b9c79baba5e570279d0),www.immobilienscout24.de/expose/80422092,immobilienscout,07:21:21,2016-06-15,2016-06-15T07:21:21Z,310,54,magdeburg,pa,private,1
ObjectID(58402cbf79baba5e57027b66),www.immobilienscout24.de/expose/88961320,immobilienscout,07:34:08,2016-06-18,2016-06-18T07:34:08Z,366,47,hamburg,tg,company,1
ObjectID(584ec20dc980817b111fbbae),www.immowelt.de/expose/2BZVN4N,immowelt,17:31:23,2016-10-11,2016-10-11T17:31:23Z,360,40,berlin,agt,company,2
ObjectID(58402dc979baba5e57027ccc),www.immobilienscout24.de/expose/89011992,immobilienscout,06:46:22,2016-06-21,2016-06-21T06:46:22Z,260,50,leipzig,t,company,1
ObjectID(58404bcb79baba5e57028d28),www.immowelt.de/expose/2AAWW48,immowelt,07:19:12,2016-06-15,2016-06-15T07:19:12Z,915,57,münchen,ai,company,1
ObjectID(58404d4e79baba5e57028eb2),www.immowelt.de/expose/2AB274B,immowelt,16:01:26,2016-06-20,2016-06-20T16:01:26Z,520.2,57.8,hamburg,t,company,1
ObjectID(584ec1a3c980817b111fbb55),www.immowelt.de/expose/2BWN44N,immowelt,07:28:44,2016-10-10,2016-10-10T07:28:44Z,350,36,berlin,itg,private,2
ObjectID(58469fa979baba5e5702a3ce),www.immobilienscout24.de/expose/90508787,immobilienscout,17:26:49,2016-09-28,2016-09-28T17:26:49Z,516.76,58.25,berlin,agi,company,2
ObjectID(58516b8dc980817b111fd28b),www.immowelt.de/expose/2ADRP4N,immowelt,16:06:59,2016-07-18,2016-07-18T16:06:59Z,247.86,41.31,magdeburg,t,company,1
ObjectID(58402ba979baba5e570279d4),www.immobilienscout24.de/expose/88895642,immobilienscout,07:20:30,2016-06-15,2016-06-15T07:20:30Z,310,36.4,nürnberg,ag,private,1
ObjectID(5840380379baba5e570289f4),www.immobilienscout24.de/expose/89357457,immobilienscout,08:11:18,2016-07-14,2016-07-14T08:11:18Z,595,50,köln,atg,private,1
ObjectID(58402bc779baba5e570279e4),www.immobilienscout24.de/expose/88933642,immobilienscout,17:12:21,2016-06-15,2016-06-15T17:12:21Z,327,54,magdeburg,axtyg,private,1
ObjectID(5846b3ad79baba5e5702a69a),www.immobilienscout24.de/expose/90558395,immobilienscout,07:27:34,2016-10-03,2016-10-03T07:27:34Z,400,53,dortmund,gpi,company,2
ObjectID(58402deb79baba5e57027d1c),www.immobilienscout24.de/expose/89007101,immobilienscout,07:51:43,2016-06-21,2016-06-21T07:51:43Z,293.76,31.5,berlin,gga,private,1
ObjectID(58402bc879baba5e570279e8),www.immobilienscout24.de/expose/88931716,immobilienscout,17:20:27,2016-06-15,2016-06-15T17:20:27Z,249,39,dortmund,gpt,private,1
ObjectID(5840307979baba5e57028120),www.immobilienscout24.de/expose/89109321,immobilienscout,17:15:21,2016-06-28,2016-06-28T17:15:21Z,450,45,frankfurt,gia,private,1
ObjectID(584ebf9dc980817b111fb9de),www.immowelt.de/expose/2BZLT4H,immowelt,17:24:31,2016-09-28,2016-09-28T17:24:31Z,850,60,münchen,txgyp,company,2
ObjectID(5840338a79baba5e570284ac),www.immobilienscout24.de/expose/89217722,immobilienscout,07:50:43,2016-07-05,2016-07-05T07:50:43Z,790,56.59,münchen,gxayp,private,1
ObjectID(58402bca79baba5e570279f2),www.immobilienscout24.de/expose/88933987,immobilienscout,17:20:49,2016-06-15,2016-06-15T17:20:49Z,560,44,frankfurt,iga,company,1
ObjectID(58402f3379baba5e57027f7a),www.immobilienscout24.de/expose/89063560,immobilienscout,17:07:44,2016-06-24,2016-06-24T17:07:44Z,280.59,49.26,magdeburg,axaxpyg,company,1
ObjectID(58469c6e79baba5e57029fc0),www.immobilienscout24.de/expose/90352447,immobilienscout,17:30:07,2016-09-19,2016-09-19T17:30:07Z,215,31.06,leipzig,gap,company,2
ObjectID(5840372279baba5e570288d6),www.immobilienscout24.de/expose/89334274,immobilienscout,17:12:45,2016-07-12,2016-07-12T17:12:45Z,600,49,hamburg,atg,company,1
ObjectID(5840335979baba5e5702849a),www.immobilienscout24.de/expose/89209353,immobilienscout,17:13:42,2016-07-04,2016-07-04T17:13:42Z,625,50,hamburg,git,company,1
ObjectID(58402bce79baba5e57027a02),www.immobilienscout24.de/expose/85134278,immobilienscout,17:14:23,2016-06-15,2016-06-15T17:14:23Z,530,59,köln,gta,private,1
ObjectID(58402b4179baba5e57027950),www.immobilienscout24.de/expose/88300084,immobilienscout,17:14:46,2016-06-14,2016-06-14T17:14:46Z,460,50,frankfurt,apg,private,1
ObjectID(5840326c79baba5e5702835a),www.immobilienscout24.de/expose/89177443,immobilienscout,17:10:09,2016-07-02,2016-07-02T17:10:09Z,650,34,frankfurt,tgi,private,1
ObjectID(584035a879baba5e5702877e),www.immobilienscout24.de/expose/89291370,immobilienscout,07:53:36,2016-07-09,2016-07-09T07:53:36Z,860,51,münchen,igp,private,1
ObjectID(584ebd34c980817b111fb83d),www.immowelt.de/expose/2B9884E,immowelt,07:20:22,2016-09-19,2016-09-19T07:20:22Z,440,48,münchen,tag,company,2
ObjectID(58469ec979baba5e5702a26a),www.immobilienscout24.de/expose/90466659,immobilienscout,17:22:13,2016-09-25,2016-09-25T17:22:13Z,330,32,köln,aygxp,private,2
ObjectID(58402bd479baba5e57027a14),www.immobilienscout24.de/expose/87639256,immobilienscout,16:10:23,2016-06-15,2016-06-15T16:10:23Z,301.99,44.41,berlin,g,company,1
ObjectID(58402bd479baba5e57027a16),www.immobilienscout24.de/expose/88926078,immobilienscout,17:21:33,2016-06-15,2016-06-15T17:21:33Z,169.45,33.89,magdeburg,ptg,company,1
ObjectID(5840307379baba5e57028110),www.immobilienscout24.de/expose/33278896,immobilienscout,17:10:23,2016-06-28,2016-06-28T17:10:23Z,356,53.94,dresden,apg,company,1
ObjectID(58469e9f79baba5e5702a23e),www.immobilienscout24.de/expose/90455426,immobilienscout,07:24:14,2016-09-25,2016-09-25T07:24:14Z,250,34,dortmund,igp,private,2
ObjectID(58402cba79baba5e57027b54),www.immobilienscout24.de/expose/64423139,immobilienscout,07:50:07,2016-06-18,2016-06-18T07:50:07Z,325,37,berlin,gta,private,1
ObjectID(58500191c980817b111fd20e),www.immowelt.de/expose/2BEPB4R,immowelt,17:34:41,2016-10-18,2016-10-18T17:34:41Z,299,36,berlin,g,company,2
ObjectID(58402a9879baba5e5702785e),www.immobilienscout24.de/expose/88890920,immobilienscout,19:03:26,2016-06-13,2016-06-13T19:03:26Z,345.46,55.99,dresden,tpg,company,1
ObjectID(58404e8c79baba5e57029042),www.immowelt.de/expose/2A9MC4C,immowelt,07:53:01,2016-06-24,2016-06-24T07:53:01Z,520,60,nürnberg,agt,company,1
ObjectID(5840544679baba5e5702967e),www.immowelt.de/expose/2AAG34L,immowelt,17:09:07,2016-07-11,2016-07-11T17:09:07Z,255,51,magdeburg,giia,company,1
ObjectID(5840335879baba5e57028496),www.immobilienscout24.de/expose/89205108,immobilienscout,17:20:20,2016-07-04,2016-07-04T17:20:20Z,280,55.88,magdeburg,gpi,company,1
ObjectID(5846b43579baba5e5702a72c),www.immobilienscout24.de/expose/90634191,immobilienscout,17:27:28,2016-10-07,2016-10-07T17:27:28Z,550,40,hamburg,igp,company,2
ObjectID(5840348479baba5e570285da),www.immobilienscout24.de/expose/89249892,immobilienscout,17:16:47,2016-07-06,2016-07-06T17:16:47Z,378.25,49.77,dortmund,agt,company,1
ObjectID(58402cae79baba5e57027b26),www.immobilienscout24.de/expose/88979695,immobilienscout,07:48:24,2016-06-18,2016-06-18T07:48:24Z,270,45,leipzig,agt,company,1
ObjectID(5846b51d79baba5e5702a862),www.immobilienscout24.de/expose/90705461,immobilienscout,07:24:26,2016-10-12,2016-10-12T07:24:26Z,289,52.92,leipzig,gpi,company,2
ObjectID(58402dc179baba5e57027ca6),www.immobilienscout24.de/expose/85303408,immobilienscout,16:04:02,2016-06-20,2016-06-20T16:04:02Z,499,51,hamburg,a,company,1
ObjectID(58402dd679baba5e57027d02),www.immobilienscout24.de/expose/89008974,immobilienscout,07:52:44,2016-06-21,2016-06-21T07:52:44Z,400,45,dortmund,gap,private,1
ObjectID(584ebe3dc980817b111fb8fe),www.immowelt.de/expose/2BD3R4F,immowelt,17:28:35,2016-09-22,2016-09-22T17:28:35Z,269,46.3,leipzig,ixayg,company,2
ObjectID(58402bda79baba5e57027a2a),www.immobilienscout24.de/expose/88935281,immobilienscout,17:26:39,2016-06-15,2016-06-15T17:26:39Z,425,32,münchen,gip,company,1
ObjectID(5840310579baba5e570281ca),www.immobilienscout24.de/expose/89135889,immobilienscout,17:16:02,2016-06-29,2016-06-29T17:16:02Z,400,59.7,hamburg,p,company,1
ObjectID(58402bdb79baba5e57027a2c),www.immobilienscout24.de/expose/88926174,immobilienscout,17:32:04,2016-06-15,2016-06-15T17:32:04Z,371.41,48.55,dresden,gpi,company,1
ObjectID(5840311579baba5e570281d8),www.immobilienscout24.de/expose/89146469,immobilienscout,07:52:38,2016-06-30,2016-06-30T07:52:38Z,525,41,köln,agt,private,1
ObjectID(58402d3379baba5e57027bcc),www.immobilienscout24.de/expose/88241510,immobilienscout,07:46:23,2016-06-19,2016-06-19T07:46:23Z,750,58,münchen,ixag,company,1
ObjectID(58402bdb79baba5e57027a2e),www.immobilienscout24.de/expose/88932885,immobilienscout,17:20:37,2016-06-15,2016-06-15T17:20:37Z,547.8,49.8,berlin,iag,company,1
ObjectID(58402bdd79baba5e57027a32),www.immobilienscout24.de/expose/88935309,immobilienscout,17:32:01,2016-06-15,2016-06-15T17:32:01Z,453,54.78,berlin,pig,company,1
ObjectID(58469c7279baba5e57029fd0),www.immobilienscout24.de/expose/62771496,immobilienscout,17:36:35,2016-09-19,2016-09-19T17:36:35Z,229,40.2,magdeburg,gip,company,2
ObjectID(5846b36d79baba5e5702a62e),www.immobilienscout24.de/expose/90552594,immobilienscout,17:21:26,2016-10-02,2016-10-02T17:21:26Z,251.26,44.08,magdeburg,iga,company,2
ObjectID(584ebd8ac980817b111fb870),www.immowelt.de/expose/2BZ2T4E,immowelt,07:28:10,2016-09-20,2016-09-20T07:28:10Z,255,34.36,leipzig,igp,company,2
ObjectID(58402be279baba5e57027a3c),www.immobilienscout24.de/expose/88931800,immobilienscout,17:11:55,2016-06-15,2016-06-15T17:11:55Z,740,45.1,frankfurt,it,company,1
ObjectID(584050ef79baba5e570292de),www.immowelt.de/expose/2AEX24G,immowelt,17:08:20,2016-07-01,2016-07-01T17:08:20Z,468.22,46.45,hamburg,gxpya,company,1
ObjectID(584035e379baba5e57028796),www.immobilienscout24.de/expose/89296170,immobilienscout,17:11:18,2016-07-09,2016-07-09T17:11:18Z,490,54,köln,gt,company,1
