_id,link,website,request_time,request_date,request_datetime,flat_meta.price,flat_meta.rooms,flat_meta.surface,flat_meta.title,city,order,orga
ObjectID(5840311979baba5e570281e2),www.immobilienscout24.de/expose/89148613,immobilienscout,07:59:54,2016-06-30,2016-06-30T07:59:54Z,252.5,200,48.85,Mitten im Grünen - Hier können Sie so richtig entspannen!,leipzig,atg,company
ObjectID(5840311979baba5e570281e4),www.immobilienscout24.de/expose/89147681,immobilienscout,08:00:25,2016-06-30,2016-06-30T08:00:25Z,655,200,52,Dachgeschosswohnung im Dichterviertel,frankfurt,gap,private
ObjectID(5840311a79baba5e570281e6),www.immobilienscout24.de/expose/89149681,immobilienscout,07:53:32,2016-06-30,2016-06-30T07:53:32Z,196,100,39,Verkehrsgünstig gelegene Wohnung,leipzig,gp,company
ObjectID(5840311a79baba5e570281e8),www.immobilienscout24.de/expose/89149610,immobilienscout,07:20:36,2016-06-30,2016-06-30T07:20:36Z,280,100,45.68,Singles aufgepasst ! Große 1-RW im Dachgeschoss++separate Küche mit Fenster++,leipzig,gp,company
ObjectID(5840311b79baba5e570281ea),www.immobilienscout24.de/expose/82515720,immobilienscout,07:53:57,2016-06-30,2016-06-30T07:53:57Z,550,200,56,Helle 2-Zimmer-Wohnung im Herzen von Wilhelmsburg,hamburg,aygxi,private
ObjectID(5840311c79baba5e570281ec),www.immobilienscout24.de/expose/89145563,immobilienscout,07:54:05,2016-06-30,2016-06-30T07:54:05Z,222,200,44.44,+++Seniorengerechte 2-Raum-Whg. mit Balkon in grüner Wohnanlage+++,magdeburg,pg,company
ObjectID(5840311c79baba5e570281ee),www.immobilienscout24.de/expose/89147269,immobilienscout,08:00:26,2016-06-30,2016-06-30T08:00:26Z,324.7,200,51.54,nette 2-Raumwohnung in Randlage der Neustadt ab August 2016 zu vermieten,dresden,pgi,company
ObjectID(5840311d79baba5e570281f0),www.immobilienscout24.de/expose/64031887,immobilienscout,08:05:40,2016-06-30,2016-06-30T08:05:40Z,163,100,33,"Direkt am See, am Rande Leipzigs",leipzig,gpi,company
ObjectID(5840311d79baba5e570281f2),www.immobilienscout24.de/expose/89143812,immobilienscout,08:00:22,2016-06-30,2016-06-30T08:00:22Z,428.53,150,43,Achtung ! --- Nichtraucher Wohnung --- Achtung !,berlin,gpi,private
ObjectID(5840311e79baba5e570281f4),www.immobilienscout24.de/expose/89149711,immobilienscout,06:47:58,2016-06-30,2016-06-30T06:47:58Z,400,200,43.15,"Nürnberg St.Peter: moderne 2-Zimmerwhg. zur ruhigen Hofseite; Aufzug, Tiefgara",nürnberg,p,company
ObjectID(5840311e79baba5e570281f6),www.immobilienscout24.de/expose/89149623,immobilienscout,07:54:26,2016-06-30,2016-06-30T07:54:26Z,361,250,58.13,Vier Wände zum Wohlfühlen.,dortmund,itg,company
ObjectID(5840311f79baba5e570281f8),www.immobilienscout24.de/expose/40481758,immobilienscout,07:54:31,2016-06-30,2016-06-30T07:54:31Z,379,200,42.1,"Harburg/Beckerberg,  2 Zi.- Altb.-Whg., Wohnküche, Dielen, Duschbad",hamburg,apg,company
ObjectID(5840311f79baba5e570281fa),www.immobilienscout24.de/expose/89148260,immobilienscout,07:54:39,2016-06-30,2016-06-30T07:54:39Z,558,200,54.3,"Das schöne Meiendorf ! Sehr grün, nähe Volksdorfer Wald, U-Bahn Linie 1 schnel",hamburg,gti,company
ObjectID(5840312079baba5e570281fc),www.immobilienscout24.de/expose/89144317,immobilienscout,07:55:05,2016-06-30,2016-06-30T07:55:05Z,355,200,54.35,"2-Zimmerwohnung mit Laminat, Bad mit Badewanne und Fenster und separater Küche",dresden,git,company
ObjectID(5840312079baba5e570281fe),www.immobilienscout24.de/expose/64324209,immobilienscout,07:55:03,2016-06-30,2016-06-30T07:55:03Z,450,200,45,"Südstadt, zentrale 2-Raum-Wohnung mit Einbauküche",köln,iygxp,private
ObjectID(5840312179baba5e57028200),www.immobilienscout24.de/expose/89144147,immobilienscout,08:00:47,2016-06-30,2016-06-30T08:00:47Z,400,100,30,"*STUDENDEN 4-er WG* (insg. 5 Räume, Hochp., 2 BLK, ab 1.08. frei!)",hamburg,pg,company
ObjectID(5840312279baba5e57028202),www.immobilienscout24.de/expose/89150672,immobilienscout,08:00:58,2016-06-30,2016-06-30T08:00:58Z,318.97,200,55.96,sanierte Zweiraumwohnung Wohnen im Grünen,magdeburg,txyig,company
ObjectID(5840312279baba5e57028204),www.immobilienscout24.de/expose/89144148,immobilienscout,07:55:09,2016-06-30,2016-06-30T07:55:09Z,380,200,58,***Schöne Single Wohnung oder für ein junges Pärchen***,dortmund,tgi,private
ObjectID(5840312579baba5e57028206),www.immobilienscout24.de/expose/89145974,immobilienscout,07:53:36,2016-06-30,2016-06-30T07:53:36Z,309.18,200,51.53,2-RW im schönen Briesnitz,dresden,xagyi,company
ObjectID(5840312679baba5e57028208),www.immobilienscout24.de/expose/89147975,immobilienscout,07:53:41,2016-06-30,2016-06-30T07:53:41Z,396,200,40,"Ruhige Wohnung im Grünen, Stadtwaldnähe",köln,ptg,private
ObjectID(5840312679baba5e5702820a),www.immobilienscout24.de/expose/89149854,immobilienscout,07:53:55,2016-06-30,2016-06-30T07:53:55Z,230,150,46,Einbauküche inklusive !!!,leipzig,gpt,company
ObjectID(5840312679baba5e5702820c),www.immobilienscout24.de/expose/65133324,immobilienscout,08:00:57,2016-06-30,2016-06-30T08:00:57Z,610,100,37,"Sehr ruhige, schöne und helle Wohnung mit Balkon (Neubau von 2011)",köln,itg,company
ObjectID(5840312779baba5e5702820e),www.immobilienscout24.de/expose/42988051,immobilienscout,07:54:50,2016-06-30,2016-06-30T07:54:50Z,369.2,200,56.8,Wohnen am Rande der Gartenstadt! Schöne Wohnung im 1. OG auf der Kleverstraße,dortmund,gip,company
ObjectID(5840312979baba5e57028210),www.immobilienscout24.de/expose/89135440,immobilienscout,07:55:21,2016-06-30,2016-06-30T07:55:21Z,550,100,31,Kleines 1-Zimmer-Appartement in Neuhausen-Nymphenburg,münchen,agt,company
ObjectID(5840313079baba5e57028212),www.immobilienscout24.de/expose/89145346,immobilienscout,07:53:50,2016-06-30,2016-06-30T07:53:50Z,377,100,46,++Ruhige individuelle Wohnung im Seitenflügel++,berlin,pg,company
ObjectID(5840313379baba5e57028214),www.immobilienscout24.de/expose/89145970,immobilienscout,08:00:51,2016-06-30,2016-06-30T08:00:51Z,316.8,200,49.5,sanierte 2-Raum mit Balkon,dresden,gp,company
ObjectID(5840313479baba5e57028216),www.immobilienscout24.de/expose/89147782,immobilienscout,07:54:52,2016-06-30,2016-06-30T07:54:52Z,460,200,60,Zwischen Pegnitz und Nord-Klinikum,nürnberg,gp,private
ObjectID(5840313879baba5e57028218),www.immobilienscout24.de/expose/83847100,immobilienscout,08:00:01,2016-06-30,2016-06-30T08:00:01Z,530,200,46,Möblierte All-In Löffelfertige Komfortwohnung mit Dachterrasse in Deutz,köln,pg,private
ObjectID(5840313e79baba5e5702821a),www.immobilienscout24.de/expose/89150408,immobilienscout,07:52:26,2016-06-30,2016-06-30T07:52:26Z,419,200,47.88,Es müssen nicht die Dächer von Nizza sein! Die Britzer Aussicht ist ein Traum.,berlin,g,company
ObjectID(5840314279baba5e5702821c),www.immobilienscout24.de/expose/34890098,immobilienscout,07:53:26,2016-06-30,2016-06-30T07:53:26Z,536,250,50.96,"Winterhude, schöne kl. 2,5 Zi.-Whg. , Ohlsdorfer Straße ruhige Lage, Balkon, D",hamburg,p,company
ObjectID(5840314779baba5e5702821e),www.immobilienscout24.de/expose/89144611,immobilienscout,07:54:32,2016-06-30,2016-06-30T07:54:32Z,625,100,32.66,Neubau Erstbezug: 1 Zimmer Apartment in Frankfurt,frankfurt,p,company
ObjectID(5840315079baba5e57028220),www.immobilienscout24.de/expose/89155215,immobilienscout,17:13:02,2016-06-30,2016-06-30T17:13:02Z,374.94,200,53.01,2-Zimmer Wohnung mit Blick ins Grüne,berlin,tag,company
ObjectID(5840315179baba5e57028222),www.immobilienscout24.de/expose/89097484,immobilienscout,17:12:59,2016-06-30,2016-06-30T17:12:59Z,445,150,36,"Helle 1,5 ZW in Nbg City Maxfeld (Erstbezug nach interner Kompletterneuerung)",nürnberg,pgt,private
ObjectID(5840315179baba5e57028224),www.immobilienscout24.de/expose/89048923,immobilienscout,16:08:40,2016-06-30,2016-06-30T16:08:40Z,625,200,58.15,Moderne 2- Zimmer-Wohnung in Marienthal,hamburg,p,company
ObjectID(5840315279baba5e57028226),www.immobilienscout24.de/expose/86628972,immobilienscout,17:12:59,2016-06-30,2016-06-30T17:12:59Z,390,200,60,mehrere frisch renovierte 2-Zimmerwohnungen,magdeburg,pgt,private
ObjectID(5840315279baba5e57028228),www.immobilienscout24.de/expose/89154857,immobilienscout,17:13:14,2016-06-30,2016-06-30T17:13:14Z,275,100,35,"Schöne und zentral gelegene Wohnung, in der Nähe vom Hombrucher Zentrum und Un",dortmund,ixgyt,private
ObjectID(5840315379baba5e5702822a),www.immobilienscout24.de/expose/89156428,immobilienscout,17:13:17,2016-06-30,2016-06-30T17:13:17Z,389,300,59.85,"Bezugsfertige, sanierte 3-Raumwohnung sucht Nachmieter",leipzig,pgi,company
ObjectID(5840315379baba5e5702822c),www.immobilienscout24.de/expose/89153645,immobilienscout,17:13:33,2016-06-30,2016-06-30T17:13:33Z,329,100,34,| INKLUSIVE EINBAUKÜCHE | 1-Zimmer auf 34qm mit Aufzug und Balkon,nürnberg,agp,company
ObjectID(5840315479baba5e5702822e),www.immobilienscout24.de/expose/89159313,immobilienscout,17:13:43,2016-06-30,2016-06-30T17:13:43Z,399,250,42,wohnen im beliebten und zentralen Uhlenhorst,hamburg,gta,company
